"RENTAL_ZONE_HAL_ID";"RENTAL_ZONE_HAL_SRC";"NAME";"TYPE";"CITY";"COUNTRY";"POI_AIRPORT_X";"POI_LONG_DISTANCE_TRAINS_X";"POI_SUBURBAN_TRAINS_X";"POI_UNDERGROUND_X";"CLASSIFICATION";"RENTAL_ZONE_GROUP";"CODE";"COMPANY";"COMPANY_GROUP";"FRANCHISE";"ACTIVE_X";"RENTAL_ZONE_GROUP_X";"RENTAL_ZONE_X_COORDINATE";"RENTAL_ZONE_Y_COORDINATE"
402097;"Station";"Aachener Weiher";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"AAC";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,929248809683486";"50,936796335959410"
32949;"Station";"Augsburg - Bahnhof";"stationbased";"Augsburg";"DE";0;1;0;0;"Carsharing";"";"AB";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"10,888432300000000";"48,364752800000000"
402818;"Station";"ABC-Straße / Gänsemarkt";"stationbased";"Hamburg";"DE";0;0;0;0;"Carsharing";"";"ABC";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"53,555326000000000";"9,988030000000000"
401757;"Station";"Am Botanischen Garten";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ABG";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,972520351409912";"50,959737742005636"
402335;"Station";"Alteburger Straße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ABS";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,972254812717438";"50,909301086435210"
401739;"Station";"Achterstraße 62";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ACH62";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,958701610565186";"50,927843819248146"
402214;"Station";"Achterstraße 81";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ACH81";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,958287477427803";"50,928438904032820"
400896;"Station";"Fichtenberg - IBM";"stationbased";"Herrenberg";"DE";0;0;0;0;"Carsharing";"";"AF-IBM";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"0,000000000000000";"0,000000000000000"
401092;"Station";"Rudower Chaussee ";"stationbased";"Berlin";"DE";0;0;1;0;"Carsharing";"";"AH";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,530512000000000";"52,428950000000000"
403182;"Station";"Flughafen Elektro";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"AIR-EL";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,189720000000000";"48,694586000000000"
405495;"Station";"Flughafen Friedrichshafen";"stationbased";"Friedrichshafen";"DE";0;0;0;0;"Carsharing";"";"AIRPORT";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,523256555947114";"47,672627862584235"
401909;"Station";"Parkhaus Alexanderstraße 46";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"ALEX";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,186348617076874";"48,773058909126796"
401953;"Station";"Allme";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"ALL";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,097709655761719";"48,743950737116190"
401955;"Station";"Allmandring";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"ALL";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,097709655761719";"48,743950737116190"
400186;"Station";"Winterstraße";"stationbased";"Hamburg";"DE";0;1;0;0;"Carsharing";"";"ALT";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,933496713638306";"53,550363843549190"
401802;"Station";"Amsterdamer Straße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"AMS";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,968421936035156";"50,965589570012390"
402442;"Station";"Am Studio";"stationbased";"Berlin";"DE";0;0;0;0;"Carsharing";"";"AMS";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,546555638313293";"52,426553138174950"
401988;"Station";"Annastraße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ANN";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,961391866207123";"50,904945871695310"
402855;"Station";"Airport-ELEKTRO";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"AP-ELEKTRO";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,189505577087402";"48,690259236237970"
401772;"Station";"Aral-Parkhaus Cäcilienstraße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ARA";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,951127052307129";"50,935552282659486"
400577;"Station";"Alt-Stralau";"stationbased";"Berlin";"DE";0;0;1;0;"Carsharing";"";"AS";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,466840386390686";"52,497067451943890"
402334;"Station";"Am Trutzenberg";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"ATB";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,948670148849487";"50,927698428058330"
403064;"Station";"Augustenstraße";"stationbased";"Hannover";"DE";0;0;0;0;"Carsharing";"";"AUGUSTEN";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,745377302169800";"52,375952862656730"
401192;"Station";"Autowolf";"stationbased";"Berlin";"DE";0;0;0;0;"Carsharing";"";"AW";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"13,577857017517090";"52,576076098602300"
400360;"Station";"Parkhaus Alte Wallgasse";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"AWG";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,942611320000000";"50,939816600000000"
400319;"Station";"Bahnhof Bad Cannstatt";"stationbased";"Stuttgart";"DE";0;0;1;0;"Carsharing";"";"BAC";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,217969179153442";"48,800687393158526"
401740;"Station";"Bachemer Straße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BAC";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,921944618225098";"50,930697452002870"
400428;"Station";"Bahnhof";"stationbased";"Baden-Baden";"DE";0;1;1;0;"Carsharing";"";"BAD";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"8,193174000000001";"48,791208000000000"
402925;"Station";"Bauernmarkthalle";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"BAU";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,144625514745712";"48,774246783802930"
401767;"Station";"Bayardsgasse";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BAY";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,947908401489258";"50,933807847525840"
400370;"Station";"Bilfinger (MA)";"stationbased";"Mannheim (BB)";"DE";0;0;0;0;"Carsharing";"";"BBMA";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"";""
400371;"Station";"Bilfinger (WI)";"stationbased";"Wiesbaden (BB)";"DE";0;0;0;0;"Carsharing";"";"BBWI";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"";""
400542;"Station";"Bellevue";"stationbased";"Berlin";"DE";0;0;1;0;"Carsharing";"";"BEL";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,345962613821030";"52,520800642666664"
401902;"Station";"Berrenrather Straße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BER";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,927587985992432";"50,919985281186406"
403225;"Station";"Bahnhof Bietigheim-Bissingen 2";"stationbased";"Bietigheim-Bissingen";"DE";0;0;0;0;"Carsharing";"";"BF-2";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"9,138253927230835";"48,947589875584250"
403200;"Station";"Bahnhof-ELEKTRO";"stationbased";"Ottweiler";"DE";0;0;0;0;"Carsharing";"";"BF-Elektro";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"7,165940169311511";"49,403154073602170"
404571;"Station";"Bahnhof-ELEKTRO";"stationbased";"Losheim am See";"DE";0;0;0;0;"Carsharing";"";"BF-Elektro";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,745366000000000";"49,506154000000000"
404679;"Station";"Bahnhof-ELEKTRO";"stationbased";"Mettlach";"DE";0;0;0;0;"Carsharing";"";"BF-ELEKTRO";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,598247000000000";"49,494910000000000"
404680;"Station";"Bahnhof-ELEKTRO";"stationbased";"St. Wendel";"DE";0;0;0;0;"Carsharing";"";"BF-ELEKTRO";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"7,165736000000000";"49,466625000000000"
404681;"Station";"Bahnhof-ELEKTRO";"stationbased";"St. Ingbert";"DE";0;0;0;0;"Carsharing";"";"BF-ELEKTRO";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"7,111394000000000";"49,274261000000000"
404993;"Station";"Bahnhof-ELEKTRO";"stationbased";"Ludwigsburg";"DE";0;0;0;0;"Carsharing";"";"BF-Elektro";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,183796355819708";"48,891686340112270"
404663;"Station";"Bahnhof Meckenbeuren (Elektro)";"stationbased";"Meckenbeuren";"DE";0;1;0;0;"Carsharing";"";"BF-MEK";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"9,559291005134582";"47,700223989539545"
400755;"Station";"Bf Köln Messe/Deutz";"stationbased";"Köln";"DE";0;1;1;0;"Carsharing";"";"BFD";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,974688000000000";"50,941603000000000"
401959;"Station";"Bf Köln Messe/Deutz - Ottoplatz";"stationbased";"Köln";"DE";0;1;0;0;"Carsharing";"";"BFD 1";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,973786354064941";"50,940474211933974"
401813;"Station";"Bahnhof Ehrenfeld";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BFE / HUT";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,919283866882324";"50,952209017873436"
401787;"Station";"Bahnhof Mülheim";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BFM";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"7,011723518371582";"50,957318410703590"
